Issue ID,Title,Created Date,Created By,Type,State,Label
"776","Support getOccurrencesAtPosition for 'throw' keywords.","9/29/2014","DanielRosenwasser","PR","closed","PR"
"777","Commenting with outlining doesnt comment whole section","9/29/2014","sheetalkamat","Issue","closed","By Design"
"778","getOccurrences for 'get' and 'set' keywords.","9/29/2014","DanielRosenwasser","PR","closed","PR"
"779","Compiler on save reports incorrect  declaration errors","9/29/2014","sheetalkamat","Issue","closed","Fixed"
"780","Compile on updates external modules even though there is no change in the module","9/29/2014","sheetalkamat","Issue","closed","Fixed"
"781","Propery walk all declarations to find doc comments for a symbol.","9/29/2014","CyrusNajmabadi","PR","closed","PR"
"782","Prototype properties non enumerable","9/30/2014","jpolo","Issue","open","Suggestion"
"783","Unnecessary 'eval' in type services  (bug for CSP)","9/30/2014","daanx","Issue","closed","Fixed"
"784","Adding tuple types to language specification","9/30/2014","ahejlsberg","PR","closed","PR"
"785","Comment after the dotted expression is not colored","9/30/2014","sheetalkamat","Issue","closed","Fixed"
"786","Show aliases in completion list","9/30/2014","mhegazy","PR","closed","PR"
"787","Tweak classification so it does not classify things as keywords that cou...","9/30/2014","CyrusNajmabadi","PR","closed","PR"
"788","VS 2013 IDE should show documentation in IntelliSense for parameter properties","9/30/2014","rwhepburn","Issue","open","Accepting PRs"
"789","Fourslash facilities for testing script lexical structure are lacking","9/30/2014","DanielRosenwasser","Issue","closed","Accepting PRs"
"790","Squiggly line over entire function declaration instead of only on the name","9/30/2014","yuit","Issue","closed","Fixed"
"791","Flag duplicate","9/30/2014","yuit","PR","closed","PR"
"792","Various small fixes related to signature help","9/30/2014","JsonFreeman","PR","closed","PR"
"793","Formatting of symbol information, along with doc comments support","9/30/2014","sheetalkamat","PR","closed","PR"
"794","one file vs. multiple *.ts files - performance","9/30/2014","czb","Issue","closed","Fixed"
"795","Language Specification formatting fixes","10/1/2014","ahejlsberg","PR","closed","PR"
"796","Fix Issue #109 (no error for Multiple inheritance)","10/1/2014","chrisbubernak","PR","closed","PR"
"797","feature: extract statement","10/1/2014","mindplay-dk","Issue","closed","Declined"
"798","Flag all duplication","10/1/2014","yuit","PR","closed","PR"
"799","Values sharing names with interfaces no longer classified as interfaces","10/1/2014","DanielRosenwasser","PR","closed","PR"
"800","///<reference doesn't work with absolute paths","10/1/2014","JsonFreeman","Issue","closed","Fixed"
"801","Handle /// references with absolute path","10/1/2014","mhegazy","PR","closed","PR"
"802","Duplicate identifier error does not show up for method signatures","10/1/2014","DanielRosenwasser","Issue","open","Accepting PRs"
"803","Flashing in classification for unfinished generic calls","10/1/2014","JsonFreeman","Issue","closed","Fixed"
"804","Only show first overload in a series of consecutive overload signatures","10/1/2014","DanielRosenwasser","PR","closed","PR"
"805","Spec Preview: Union types","10/1/2014","RyanCavanaugh","Issue","closed","Suggestion"
"806","RangeError: Maximum call stack size exceeded with self-referential module","10/2/2014","drewnoakes","Issue","closed","Fixed"
"807","Overload resolution produces an incorrect error when type arguments don't satisfy the first overload","10/2/2014","JsonFreeman","Issue","closed","Fixed"
"808","Specify which outlining spans should auto-collapse if the user choose 'c...","10/2/2014","CyrusNajmabadi","PR","closed","PR"
"809","Update compiler localized messages with those provided by the language s...","10/2/2014","CyrusNajmabadi","PR","closed","PR"
"810","Only consider function parameter types for generic type inference as a last resort","10/2/2014","RyanCavanaugh","Issue","open","Suggestion"
"811","Crash when calling getSemanticClassifications on checker.ts","10/2/2014","JsonFreeman","Issue","closed","Bug"
"812","Generation of javascript files with --outDir is foolish.","10/3/2014","jzalucki","Issue","closed","Question"
"813","Add some heuristics in the lexical classifier to make it play better wit...","10/3/2014","CyrusNajmabadi","PR","closed","PR"
"814","Properties with only getter or setter in an interface","10/3/2014","IKoshelev","Issue","closed","Duplicate"
"815","Fixes incorrect path resolution of sources to sourcemap when the directory paths differ in only case","10/3/2014","sheetalkamat","PR","closed","PR"
"816","Support rename in comments and strings.","10/3/2014","CyrusNajmabadi","PR","closed","PR"
"817","Fixes the name displayed in the rename dialog to be just symbol name instead of qualified path","10/3/2014","sheetalkamat","PR","closed","PR"
"818","Fixes incorrect path resolution of sources to sourcemap when the directory paths differ in only case","10/3/2014","sheetalkamat","PR","closed","PR"
"819","Make variable declarations open ended","10/3/2014","clark-stevenson","Issue","open","Suggestion"
"820","NavigationBarItem merging is broken","10/3/2014","DanielRosenwasser","Issue","closed","Fixed"
"821","Cleaning up the new rename-comments/strings code.","10/3/2014","CyrusNajmabadi","PR","closed","PR"
"822","Tuple conformance","10/3/2014","yuit","PR","closed","PR"
"823","Fix for issue #712","10/3/2014","chrisbubernak","PR","closed","PR"
"824","Union Types","10/4/2014","ahejlsberg","PR","closed","PR"
"825","definition  of more types for a property","10/4/2014","lucamorelli","Issue","closed","Duplicate"
"826","Tweak how we populate NavBarItems.","10/5/2014","CyrusNajmabadi","PR","closed","PR"
"827","v1.1.0.0 use of symbol from unimported module isn't reported as error","10/6/2014","psnider","Issue","closed","By Design"
"828","Do not create JavaScript files on errors","10/6/2014","kersam-bl","Issue","closed","Fixed"
"829","Ignore Regions of code in compiler","10/6/2014","mbeckenbach","Issue","closed","Duplicate"
"830","Better error message for invalid assignment of tuples to arrays","10/6/2014","yuit","Issue","open","Accepting PRs"
"831","Show imports in navigation bar","10/6/2014","JsonFreeman","Issue","closed","Fixed"
"832","Crash in signature help in findListItemInfo","10/6/2014","JsonFreeman","Issue","closed","Fixed"
"833","Code fails noImplicitAny check under 1.1.0.0","10/6/2014","paf31","Issue","closed","By Design"
"834","1.1 missing release notes/breaking changes","10/6/2014","csnover","Issue","closed","Fixed"
"835","Adding indexer to global Object makes other interfaces incompatible with Object","10/6/2014","csnover","Issue","closed","By Design"
"836","Handle findAllRefs/getOccurrences for properties inherited from aliased types","10/6/2014","DanielRosenwasser","PR","closed","PR"
"837","Completion list of augmented type contains method of class incorrectly","10/6/2014","sheetalkamat","Issue","closed","Fixed"
"838","More helpful error message for mistakenly using : instead of = in Enum","10/6/2014","chrisbubernak","Issue","open","Accepting PRs"
"839","Export import of aliased module yields invalid declaration file","10/6/2014","meirgottlieb","Issue","closed","Fixed"
"840","Get emit output external module","10/6/2014","yuit","PR","closed","PR"
"841","Fix for issue #134 (Disallow numeric enum members)","10/6/2014","chrisbubernak","PR","closed","PR"
"842","setTimeout - assigning timeout id to a variable throws an error TS2323: Type 'Timer' is not assignable to type 'number'.","10/7/2014","karimbeyrouti","Issue","closed","Needs More Info"
"843","Emit does not preserve empty lines","10/7/2014","NoelAbrahams","Issue","open","Accepting PRs"
"844","VS14 CTP4 compile on save issue","10/7/2014","djarekg","Issue","closed","Fixed"
"845","'protected' keyword.  When is this available?","10/7/2014","electricessence","Issue","closed","Question"
"846","TypeScript Properties not added to project file correctly without target.","10/7/2014","crwilcox","Issue","closed","Duplicate"
"847","Properly marshall diagnostic codes to the managed layer","10/7/2014","CyrusNajmabadi","PR","closed","PR"
"848","Add asserts to help diagnose signature help crash #832","10/7/2014","JsonFreeman","PR","closed","PR"
"849","Don't merge nav bar items that are at different indent levels","10/7/2014","CyrusNajmabadi","PR","closed","PR"
"850","__proto__ is not in completion list correctly","10/7/2014","sheetalkamat","Issue","closed","Fixed"
"851","Outlining spans for a standalone block shouldn't have the span of their ...","10/7/2014","CyrusNajmabadi","PR","closed","PR"
"852","Exception thrown when emitting files from the language service","10/7/2014","derekcicerone","Issue","closed","Fixed"
"853","Fix crash when getting member completion for an object literal","10/7/2014","JsonFreeman","PR","closed","PR"
"854","Report errors for duplicate case clauses","10/7/2014","DanielRosenwasser","Issue","closed","Duplicate"
"855","modules documentation doesn't have pattern for Node.js users","10/7/2014","psnider","Issue","closed","Question"
"856","Fix throw exception on emit file","10/7/2014","yuit","PR","closed","PR"
"857","Representing extensible JavaScript libraries with non-extensible external modules","10/8/2014","yortus","Issue","closed","Fixed"
"858","No error for incrementing/decrementing value of an enum member when indexed","10/8/2014","DanielRosenwasser","Issue","closed","By Design"
"859","Use proper meanings when requesting information about a node","10/8/2014","DanielRosenwasser","PR","closed","PR"
"860","Take runtime semantics of numerically named properties into account.","10/8/2014","DanielRosenwasser","PR","closed","PR"
"861","Lanugage Service support for union types","10/8/2014","mhegazy","PR","closed","PR"
"862","Spurious 'index signature incompatible' error for function returning an object literal expression","10/9/2014","NoelAbrahams","Issue","closed","By Design"
"863","Typescript 1.1.0-1 compiler breaks production code","10/9/2014","bryanrideshark","Issue","closed","Declined"
"864","Fixed the incorrect merge and tests failing because of it","10/9/2014","sheetalkamat","PR","closed","PR"
"865","Undid changes where contextual semantics are taken into account.","10/9/2014","DanielRosenwasser","PR","closed","PR"
"866","Completion entry details in new target do not show constructor signature","10/9/2014","sheetalkamat","Issue","closed","Fixed"
"867","Restored semantic colorization fix","10/9/2014","DanielRosenwasser","PR","closed","PR"
"868","Breaking changes associated with Union Types","10/9/2014","danquirk","Issue","closed","By Design"
"869","TypeScript 1.1 CTP doesn't work with VS2013","10/9/2014","DickvdBrink","Issue","closed","By Design"
"870","Newline after return statement generates incorrect code","10/10/2014","stuartthompson","Issue","closed","By Design"
"871","Formatter in VS (2013) doesn't unindent a dangling closing bracket.","10/10/2014","aleksey-bykov","Issue","closed","Fixed"
"872","Fix newlines in tests","10/10/2014","CyrusNajmabadi","PR","closed","PR"
"873","Compiler crash after introducing generic type constraints","10/10/2014","drewnoakes","Issue","closed","Fixed"
"874","Shows better information for aliases in the quick info/completion entry","10/10/2014","sheetalkamat","PR","closed","PR"
"875","Primitive type implementation","10/10/2014","wangyanxing","Issue","open","Discussion"
"876","&& inference bug","10/12/2014","xLama","Issue","closed","By Design"
